,DATE,DailyAverageDryBulbTemperature,DailyAverageSeaLevelPressure,DailyAverageStationPressure
6946,2013-07-24 03:53:00,,,
6947,2013-07-24 04:53:00,,,
6948,2013-07-24 05:53:00,,,
6949,2013-07-24 06:53:00,,,
6950,2013-07-24 07:19:00,,,
6951,2013-07-24 07:36:00,,,
6952,2013-07-24 07:53:00,,,
6953,2013-07-24 08:53:00,,,
6954,2013-07-24 09:53:00,,,
6955,2013-07-24 10:53:00,,,
6956,2013-07-24 11:38:00,,,
6957,2013-07-24 11:53:00,,,
6958,2013-07-24 12:10:00,,,
6959,2013-07-24 12:41:00,,,
6960,2013-07-24 12:53:00,,,
6961,2013-07-24 13:02:00,,,
6962,2013-07-24 13:53:00,,,
6963,2013-07-24 14:53:00,,,
6964,2013-07-24 15:53:00,,,
6965,2013-07-24 16:53:00,,,
6966,2013-07-24 17:53:00,,,
6967,2013-07-24 18:53:00,,,
6968,2013-07-24 19:51:00,,,
6969,2013-07-24 19:53:00,,,
6970,2013-07-24 20:05:00,,,
6971,2013-07-24 20:25:00,,,
6972,2013-07-24 20:53:00,,,
6973,2013-07-24 21:37:00,,,
6974,2013-07-24 21:51:00,,,
6975,2013-07-24 21:53:00,,,
6976,2013-07-24 22:53:00,,,
6977,2013-07-24 23:15:00,,,
6978,2013-07-24 23:26:00,,,
6979,2013-07-24 23:53:00,,,
6980,2013-07-24 23:59:00,79.0,29.91,29.57
6981,2013-07-25 00:07:00,,,
6982,2013-07-25 00:23:00,,,
6983,2013-07-25 00:51:00,,,
6984,2013-07-25 00:53:00,,,
6985,2013-07-25 01:40:00,,,
6986,2013-07-25 01:51:00,,,
6987,2013-07-25 01:53:00,,,
6988,2013-07-25 02:30:00,,,
6989,2013-07-25 02:53:00,,,
6990,2013-07-25 03:51:00,,,
6991,2013-07-25 03:53:00,,,
6992,2013-07-25 04:53:00,,,
6993,2013-07-25 05:32:00,,,
6994,2013-07-25 05:53:00,,,
6995,2013-07-25 06:00:00,,,
6996,2013-07-25 06:10:00,,,
6997,2013-07-25 06:33:00,,,
6998,2013-07-25 06:42:00,,,
6999,2013-07-25 06:49:00,,,
7000,2013-07-25 06:53:00,,,
7001,2013-07-25 07:37:00,,,
7002,2013-07-25 07:53:00,,,
7003,2013-07-25 08:51:00,,,
7004,2013-07-25 08:53:00,,,
7005,2013-07-25 09:21:00,,,
7006,2013-07-25 09:30:00,,,
7007,2013-07-25 09:38:00,,,
7008,2013-07-25 09:46:00,,,
7009,2013-07-25 09:53:00,,,
7010,2013-07-25 10:07:00,,,
7011,2013-07-25 10:15:00,,,
7012,2013-07-25 10:41:00,,,
7013,2013-07-25 10:53:00,,,
7014,2013-07-25 11:53:00,,,
7015,2013-07-25 12:53:00,,,
7016,2013-07-25 13:53:00,,,
7017,2013-07-25 14:53:00,,,
7018,2013-07-25 15:53:00,,,
7019,2013-07-25 16:53:00,,,
7020,2013-07-25 17:53:00,,,
7021,2013-07-25 18:53:00,,,
7022,2013-07-25 19:53:00,,,
7023,2013-07-25 20:53:00,,,
7024,2013-07-25 21:53:00,,,
7025,2013-07-25 22:53:00,,,
7026,2013-07-25 23:53:00,,,
7027,2013-07-25 23:59:00,81.0,29.99,29.67
7028,2013-07-26 00:53:00,,,
7029,2013-07-26 01:53:00,,,
7030,2013-07-26 02:53:00,,,
7031,2013-07-26 03:53:00,,,
7032,2013-07-26 04:53:00,,,
7033,2013-07-26 05:53:00,,,
7034,2013-07-26 06:53:00,,,
7035,2013-07-26 07:53:00,,,
7036,2013-07-26 08:53:00,,,
7037,2013-07-26 09:53:00,,,
7038,2013-07-26 10:53:00,,,
7039,2013-07-26 11:53:00,,,
7040,2013-07-26 12:53:00,,,
7041,2013-07-26 13:53:00,,,
7042,2013-07-26 14:53:00,,,
7043,2013-07-26 15:53:00,,,
7044,2013-07-26 16:53:00,,,
7045,2013-07-26 17:53:00,,,
7046,2013-07-26 18:53:00,,,
7047,2013-07-26 19:53:00,,,
7048,2013-07-26 20:53:00,,,
7049,2013-07-26 21:53:00,,,
7050,2013-07-26 22:53:00,,,
7051,2013-07-26 23:46:00,,,
7052,2013-07-26 23:53:00,,,
7053,2013-07-26 23:59:00,78.0,30.0,29.65
7054,2013-07-27 00:53:00,,,
7055,2013-07-27 01:39:00,,,
7056,2013-07-27 01:53:00,,,
7057,2013-07-27 02:13:00,,,
7058,2013-07-27 02:28:00,,,
7059,2013-07-27 02:38:00,,,
7060,2013-07-27 02:51:00,,,
7061,2013-07-27 02:53:00,,,
7062,2013-07-27 03:13:00,,,
7063,2013-07-27 03:32:00,,,
7064,2013-07-27 03:39:00,,,
7065,2013-07-27 03:53:00,,,
7066,2013-07-27 04:01:00,,,
7067,2013-07-27 04:12:00,,,
7068,2013-07-27 04:53:00,,,
7069,2013-07-27 05:19:00,,,
7070,2013-07-27 05:53:00,,,
7071,2013-07-27 06:39:00,,,
7072,2013-07-27 06:51:00,,,
7073,2013-07-27 06:53:00,,,
7074,2013-07-27 07:04:00,,,
7075,2013-07-27 07:53:00,,,
7076,2013-07-27 08:02:00,,,
7077,2013-07-27 08:11:00,,,
7078,2013-07-27 08:46:00,,,
7079,2013-07-27 08:51:00,,,
7080,2013-07-27 08:53:00,,,
7081,2013-07-27 09:00:00,,,
7082,2013-07-27 09:28:00,,,
7083,2013-07-27 09:53:00,,,
7084,2013-07-27 10:02:00,,,
7085,2013-07-27 10:12:00,,,
7086,2013-07-27 10:53:00,,,
7087,2013-07-27 11:53:00,,,
7088,2013-07-27 12:27:00,,,
7089,2013-07-27 12:53:00,,,
7090,2013-07-27 13:06:00,,,
7091,2013-07-27 13:14:00,,,
7092,2013-07-27 13:43:00,,,
7093,2013-07-27 13:48:00,,,
7094,2013-07-27 13:53:00,,,
7095,2013-07-27 14:02:00,,,
7096,2013-07-27 14:10:00,,,
7097,2013-07-27 14:28:00,,,
7098,2013-07-27 14:30:00,,,
7099,2013-07-27 14:40:00,,,
7100,2013-07-27 14:51:00,,,
7101,2013-07-27 14:53:00,,,
7102,2013-07-27 15:05:00,,,
7103,2013-07-27 15:21:00,,,
7104,2013-07-27 15:26:00,,,
7105,2013-07-27 15:53:00,,,
7106,2013-07-27 16:53:00,,,
7107,2013-07-27 17:53:00,,,
7108,2013-07-27 18:53:00,,,
7109,2013-07-27 19:53:00,,,
7110,2013-07-27 20:53:00,,,
7111,2013-07-27 21:53:00,,,
7112,2013-07-27 22:53:00,,,
7113,2013-07-27 23:35:00,,,
7114,2013-07-27 23:45:00,,,
7115,2013-07-27 23:53:00,,,
7116,2013-07-27 23:59:00,75.0,29.91,29.56
7117,2013-07-28 00:13:00,,,
7118,2013-07-28 00:15:00,,,
7119,2013-07-28 00:28:00,,,
7120,2013-07-28 00:30:00,,,
7121,2013-07-28 00:39:00,,,
7122,2013-07-28 00:41:00,,,
7123,2013-07-28 00:46:00,,,
7124,2013-07-28 00:53:00,,,
7125,2013-07-28 01:53:00,,,
7126,2013-07-28 02:11:00,,,
7127,2013-07-28 02:32:00,,,
7128,2013-07-28 02:44:00,,,
7129,2013-07-28 02:53:00,,,
7130,2013-07-28 03:22:00,,,
7131,2013-07-28 03:53:00,,,
7132,2013-07-28 04:20:00,,,
7133,2013-07-28 04:30:00,,,
7134,2013-07-28 04:45:00,,,
7135,2013-07-28 04:53:00,,,
7136,2013-07-28 05:01:00,,,
7137,2013-07-28 05:08:00,,,
7138,2013-07-28 05:20:00,,,
7139,2013-07-28 05:53:00,,,
7140,2013-07-28 06:09:00,,,
7141,2013-07-28 06:13:00,,,
7142,2013-07-28 06:53:00,,,
7143,2013-07-28 07:23:00,,,
7144,2013-07-28 07:32:00,,,
7145,2013-07-28 07:40:00,,,
7146,2013-07-28 07:53:00,,,
7147,2013-07-28 08:01:00,,,
7148,2013-07-28 08:53:00,,,
7149,2013-07-28 09:53:00,,,
7150,2013-07-28 10:24:00,,,
7151,2013-07-28 10:53:00,,,
7152,2013-07-28 11:12:00,,,
7153,2013-07-28 11:21:00,,,
7154,2013-07-28 11:44:00,,,
7155,2013-07-28 11:53:00,,,
7156,2013-07-28 12:53:00,,,
7157,2013-07-28 13:53:00,,,
7158,2013-07-28 14:53:00,,,
7159,2013-07-28 15:53:00,,,
7160,2013-07-28 16:53:00,,,
7161,2013-07-28 17:53:00,,,
7162,2013-07-28 18:53:00,,,
7163,2013-07-28 19:53:00,,,
7164,2013-07-28 20:53:00,,,
7165,2013-07-28 21:53:00,,,
7166,2013-07-28 22:53:00,,,
7167,2013-07-28 23:53:00,,,
7168,2013-07-28 23:59:00,80.0,29.96,29.62
7169,2013-07-29 00:53:00,,,
7170,2013-07-29 01:53:00,,,
7171,2013-07-29 02:53:00,,,
7172,2013-07-29 03:53:00,,,
7173,2013-07-29 04:53:00,,,
7174,2013-07-29 05:53:00,,,
7175,2013-07-29 06:53:00,,,
7176,2013-07-29 07:53:00,,,
7177,2013-07-29 08:53:00,,,
7178,2013-07-29 09:53:00,,,
7179,2013-07-29 10:53:00,,,
7180,2013-07-29 11:53:00,,,
7181,2013-07-29 12:53:00,,,
7182,2013-07-29 13:53:00,,,
7183,2013-07-29 14:53:00,,,
7184,2013-07-29 15:53:00,,,
7185,2013-07-29 16:53:00,,,
7186,2013-07-29 17:53:00,,,
7187,2013-07-29 18:53:00,,,
7188,2013-07-29 19:53:00,,,
7189,2013-07-29 20:53:00,,,
7190,2013-07-29 21:53:00,,,
7191,2013-07-29 22:53:00,,,
7192,2013-07-29 23:53:00,,,
7193,2013-07-29 23:59:00,84.0,30.06,29.73
7194,2013-07-30 00:53:00,,,
7195,2013-07-30 01:53:00,,,
7196,2013-07-30 02:53:00,,,
7197,2013-07-30 03:53:00,,,
7198,2013-07-30 04:53:00,,,
7199,2013-07-30 05:53:00,,,
7200,2013-07-30 06:53:00,,,
7201,2013-07-30 07:53:00,,,
7202,2013-07-30 08:53:00,,,
7203,2013-07-30 09:53:00,,,
7204,2013-07-30 10:10:00,,,
7205,2013-07-30 10:20:00,,,
7206,2013-07-30 10:53:00,,,
7207,2013-07-30 11:53:00,,,
7208,2013-07-30 12:53:00,,,
7209,2013-07-30 13:53:00,,,
7210,2013-07-30 14:53:00,,,
7211,2013-07-30 15:53:00,,,
7212,2013-07-30 16:53:00,,,
7213,2013-07-30 17:53:00,,,
7214,2013-07-30 18:53:00,,,
7215,2013-07-30 19:53:00,,,
7216,2013-07-30 20:53:00,,,
7217,2013-07-30 21:53:00,,,
7218,2013-07-30 22:53:00,,,
7219,2013-07-30 23:53:00,,,
7220,2013-07-30 23:59:00,85.0,30.08,29.73
7221,2013-07-31 00:53:00,,,
7222,2013-07-31 01:53:00,,,
7223,2013-07-31 02:53:00,,,
7224,2013-07-31 03:53:00,,,
7225,2013-07-31 04:53:00,,,
7226,2013-07-31 05:53:00,,,
7227,2013-07-31 06:53:00,,,
7228,2013-07-31 07:53:00,,,
7229,2013-07-31 08:53:00,,,
7230,2013-07-31 09:53:00,,,
7231,2013-07-31 10:53:00,,,
7232,2013-07-31 11:53:00,,,
7233,2013-07-31 12:53:00,,,
7234,2013-07-31 13:53:00,,,
7235,2013-07-31 14:53:00,,,
7236,2013-07-31 15:53:00,,,
7237,2013-07-31 16:53:00,,,
7238,2013-07-31 17:53:00,,,
7239,2013-07-31 18:53:00,,,
7240,2013-07-31 19:53:00,,,
7241,2013-07-31 20:53:00,,,
7242,2013-07-31 21:53:00,,,
7243,2013-07-31 22:53:00,,,
7244,2013-07-31 23:53:00,,,
7245,2013-07-31 23:59:00,85.0,30.02,29.66
7246,2013-07-31 23:59:00,,,
7247,2013-08-01 00:53:00,,,
7248,2013-08-01 01:53:00,,,
7249,2013-08-01 02:53:00,,,
7250,2013-08-01 03:53:00,,,
7251,2013-08-01 04:53:00,,,
7252,2013-08-01 05:53:00,,,
7253,2013-08-01 06:53:00,,,
7254,2013-08-01 07:53:00,,,
7255,2013-08-01 08:53:00,,,
7256,2013-08-01 09:53:00,,,
7257,2013-08-01 10:53:00,,,
7258,2013-08-01 11:53:00,,,
7259,2013-08-01 12:53:00,,,
7260,2013-08-01 13:53:00,,,
7261,2013-08-01 14:53:00,,,
7262,2013-08-01 15:53:00,,,
7263,2013-08-01 16:53:00,,,
7264,2013-08-01 17:53:00,,,
7265,2013-08-01 18:53:00,,,
7266,2013-08-01 19:53:00,,,
7267,2013-08-01 20:53:00,,,
7268,2013-08-01 21:53:00,,,
7269,2013-08-01 22:53:00,,,
7270,2013-08-01 23:53:00,,,
7271,2013-08-01 23:59:00,86.0,,29.6
7272,2013-08-02 00:53:00,,,
7273,2013-08-02 01:53:00,,,
7274,2013-08-02 02:53:00,,,
7275,2013-08-02 03:53:00,,,
7276,2013-08-02 04:53:00,,,
7277,2013-08-02 05:53:00,,,
7278,2013-08-02 06:53:00,,,
7279,2013-08-02 07:53:00,,,
7280,2013-08-02 08:53:00,,,
7281,2013-08-02 09:53:00,,,
7282,2013-08-02 10:53:00,,,
7283,2013-08-02 11:53:00,,,
7284,2013-08-02 12:53:00,,,
7285,2013-08-02 13:53:00,,,
7286,2013-08-02 14:53:00,,,
7287,2013-08-02 15:53:00,,,
7288,2013-08-02 16:53:00,,,
7289,2013-08-02 17:53:00,,,
7290,2013-08-02 18:53:00,,,
7291,2013-08-02 19:53:00,,,
7292,2013-08-02 20:53:00,,,
7293,2013-08-02 21:53:00,,,
7294,2013-08-02 22:53:00,,,
7295,2013-08-02 23:53:00,,,
7296,2013-08-02 23:59:00,86.0,29.96,29.62
7297,2013-08-03 00:53:00,,,
7298,2013-08-03 01:53:00,,,
7299,2013-08-03 02:53:00,,,
7300,2013-08-03 03:53:00,,,
7301,2013-08-03 04:53:00,,,
7302,2013-08-03 05:53:00,,,
7303,2013-08-03 06:53:00,,,
7304,2013-08-03 07:53:00,,,
7305,2013-08-03 08:53:00,,,
7306,2013-08-03 09:53:00,,,
7307,2013-08-03 10:53:00,,,
7308,2013-08-03 11:53:00,,,
7309,2013-08-03 12:53:00,,,
7310,2013-08-03 13:53:00,,,
7311,2013-08-03 14:53:00,,,
7312,2013-08-03 15:53:00,,,
7313,2013-08-03 16:53:00,,,
7314,2013-08-03 17:53:00,,,
7315,2013-08-03 18:53:00,,,
7316,2013-08-03 19:53:00,,,
7317,2013-08-03 20:53:00,,,
7318,2013-08-03 21:53:00,,,
7319,2013-08-03 22:53:00,,,
7320,2013-08-03 23:53:00,,,
7321,2013-08-03 23:59:00,86.0,30.01,29.67
7322,2013-08-04 00:53:00,,,
7323,2013-08-04 01:53:00,,,
7324,2013-08-04 02:53:00,,,
7325,2013-08-04 03:53:00,,,
7326,2013-08-04 04:53:00,,,
7327,2013-08-04 05:53:00,,,
7328,2013-08-04 06:53:00,,,
7329,2013-08-04 07:53:00,,,
7330,2013-08-04 08:53:00,,,
7331,2013-08-04 09:53:00,,,
7332,2013-08-04 10:53:00,,,
7333,2013-08-04 11:53:00,,,
7334,2013-08-04 12:53:00,,,
7335,2013-08-04 13:53:00,,,
7336,2013-08-04 14:53:00,,,
7337,2013-08-04 15:53:00,,,
7338,2013-08-04 16:53:00,,,
7339,2013-08-04 17:53:00,,,
7340,2013-08-04 18:53:00,,,
7341,2013-08-04 19:53:00,,,
7342,2013-08-04 20:53:00,,,
7343,2013-08-04 21:37:00,,,
7344,2013-08-04 21:53:00,,,
7345,2013-08-04 22:53:00,,,
7346,2013-08-04 23:53:00,,,
7347,2013-08-04 23:59:00,86.0,30.02,29.68
7348,2013-08-05 00:53:00,,,
7349,2013-08-05 01:53:00,,,
7350,2013-08-05 02:53:00,,,
7351,2013-08-05 03:53:00,,,
7352,2013-08-05 04:53:00,,,
7353,2013-08-05 05:53:00,,,
7354,2013-08-05 06:53:00,,,
7355,2013-08-05 07:53:00,,,
7356,2013-08-05 08:53:00,,,
7357,2013-08-05 09:53:00,,,
7358,2013-08-05 10:53:00,,,
7359,2013-08-05 11:53:00,,,
7360,2013-08-05 12:53:00,,,
7361,2013-08-05 13:53:00,,,
7362,2013-08-05 14:53:00,,,
7363,2013-08-05 15:53:00,,,
7364,2013-08-05 16:53:00,,,
7365,2013-08-05 17:53:00,,,
7366,2013-08-05 18:53:00,,,
7367,2013-08-05 19:53:00,,,
7368,2013-08-05 20:53:00,,,
7369,2013-08-05 21:53:00,,,
7370,2013-08-05 22:53:00,,,
7371,2013-08-05 23:53:00,,,
7372,2013-08-05 23:59:00,87.0,29.98,29.62
7373,2013-08-06 00:53:00,,,
7374,2013-08-06 01:53:00,,,
7375,2013-08-06 02:53:00,,,
7376,2013-08-06 03:53:00,,,
7377,2013-08-06 04:53:00,,,
7378,2013-08-06 05:53:00,,,
7379,2013-08-06 06:53:00,,,
7380,2013-08-06 07:48:00,,,
7381,2013-08-06 07:53:00,,,
7382,2013-08-06 08:53:00,,,
7383,2013-08-06 09:53:00,,,
7384,2013-08-06 10:53:00,,,
7385,2013-08-06 11:53:00,,,
7386,2013-08-06 12:53:00,,,
7387,2013-08-06 13:53:00,,,
7388,2013-08-06 14:53:00,,,
7389,2013-08-06 15:53:00,,,
7390,2013-08-06 16:53:00,,,
7391,2013-08-06 17:53:00,,,
7392,2013-08-06 18:53:00,,,
7393,2013-08-06 19:53:00,,,
7394,2013-08-06 20:53:00,,,
7395,2013-08-06 21:53:00,,,
7396,2013-08-06 22:53:00,,,
7397,2013-08-06 23:53:00,,,
7398,2013-08-06 23:59:00,86.0,29.93,29.59
7399,2013-08-07 00:53:00,,,
7400,2013-08-07 01:53:00,,,
7401,2013-08-07 02:53:00,,,
7402,2013-08-07 03:53:00,,,
7403,2013-08-07 04:53:00,,,
7404,2013-08-07 05:53:00,,,
7405,2013-08-07 06:53:00,,,
7406,2013-08-07 07:53:00,,,
7407,2013-08-07 08:53:00,,,
7408,2013-08-07 09:53:00,,,
7409,2013-08-07 10:53:00,,,
7410,2013-08-07 11:53:00,,,
7411,2013-08-07 12:53:00,,,
7412,2013-08-07 13:53:00,,,
7413,2013-08-07 14:53:00,,,
7414,2013-08-07 15:53:00,,,
7415,2013-08-07 16:53:00,,,
7416,2013-08-07 17:53:00,,,
7417,2013-08-07 18:53:00,,,
7418,2013-08-07 19:53:00,,,
7419,2013-08-07 20:53:00,,,
7420,2013-08-07 21:53:00,,,
7421,2013-08-07 22:53:00,,,
7422,2013-08-07 23:53:00,,,
7423,2013-08-07 23:59:00,87.0,29.91,29.56
7424,2013-08-08 00:53:00,,,
7425,2013-08-08 01:53:00,,,
7426,2013-08-08 02:53:00,,,
7427,2013-08-08 03:53:00,,,
7428,2013-08-08 04:53:00,,,
7429,2013-08-08 05:53:00,,,
7430,2013-08-08 06:53:00,,,
7431,2013-08-08 07:53:00,,,
7432,2013-08-08 08:53:00,,,
7433,2013-08-08 09:53:00,,,
7434,2013-08-08 10:53:00,,,
7435,2013-08-08 11:53:00,,,
7436,2013-08-08 12:53:00,,,
7437,2013-08-08 13:53:00,,,
7438,2013-08-08 14:53:00,,,
7439,2013-08-08 15:53:00,,,
7440,2013-08-08 16:53:00,,,
7441,2013-08-08 17:53:00,,,
7442,2013-08-08 18:53:00,,,
7443,2013-08-08 19:53:00,,,
7444,2013-08-08 20:53:00,,,
7445,2013-08-08 21:53:00,,,
7446,2013-08-08 22:53:00,,,
7447,2013-08-08 23:53:00,,,
7448,2013-08-08 23:59:00,88.0,29.91,29.57
7449,2013-08-09 00:53:00,,,
7450,2013-08-09 01:53:00,,,
7451,2013-08-09 02:53:00,,,
7452,2013-08-09 03:53:00,,,
7453,2013-08-09 04:53:00,,,
7454,2013-08-09 05:51:00,,,
7455,2013-08-09 05:53:00,,,
7456,2013-08-09 06:53:00,,,
7457,2013-08-09 07:53:00,,,
7458,2013-08-09 08:53:00,,,
7459,2013-08-09 09:53:00,,,
7460,2013-08-09 10:53:00,,,
7461,2013-08-09 11:53:00,,,
7462,2013-08-09 12:53:00,,,
7463,2013-08-09 13:53:00,,,
7464,2013-08-09 14:53:00,,,
7465,2013-08-09 15:53:00,,,
7466,2013-08-09 15:59:00,,,
7467,2013-08-09 16:06:00,,,
7468,2013-08-09 16:12:00,,,
7469,2013-08-09 16:53:00,,,
7470,2013-08-09 17:00:00,,,
7471,2013-08-09 17:42:00,,,
7472,2013-08-09 17:51:00,,,
7473,2013-08-09 17:53:00,,,
7474,2013-08-09 18:00:00,,,
7475,2013-08-09 18:18:00,,,
7476,2013-08-09 18:32:00,,,
7477,2013-08-09 18:53:00,,,
7478,2013-08-09 19:34:00,,,
7479,2013-08-09 19:53:00,,,
7480,2013-08-09 20:53:00,,,
7481,2013-08-09 21:53:00,,,
7482,2013-08-09 22:53:00,,,
7483,2013-08-09 23:53:00,,,
7484,2013-08-09 23:59:00,87.0,29.96,29.63
7485,2013-08-10 00:53:00,,,
7486,2013-08-10 01:53:00,,,
7487,2013-08-10 02:53:00,,,
7488,2013-08-10 03:53:00,,,
7489,2013-08-10 04:53:00,,,
7490,2013-08-10 05:53:00,,,
7491,2013-08-10 06:53:00,,,
7492,2013-08-10 07:53:00,,,
7493,2013-08-10 08:53:00,,,
7494,2013-08-10 09:53:00,,,
7495,2013-08-10 10:01:00,,,
7496,2013-08-10 10:19:00,,,
7497,2013-08-10 10:53:00,,,
7498,2013-08-10 11:53:00,,,
7499,2013-08-10 12:53:00,,,
7500,2013-08-10 13:53:00,,,
7501,2013-08-10 14:53:00,,,
7502,2013-08-10 15:53:00,,,
7503,2013-08-10 15:59:00,,,
7504,2013-08-10 16:03:00,,,
7505,2013-08-10 16:18:00,,,
7506,2013-08-10 16:50:00,,,
7507,2013-08-10 16:53:00,,,
7508,2013-08-10 16:59:00,,,
7509,2013-08-10 17:53:00,,,
7510,2013-08-10 18:53:00,,,
7511,2013-08-10 19:53:00,,,
7512,2013-08-10 20:53:00,,,
7513,2013-08-10 21:53:00,,,
7514,2013-08-10 22:53:00,,,
7515,2013-08-10 23:53:00,,,
7516,2013-08-10 23:59:00,86.0,30.04,29.7
7517,2013-08-11 00:53:00,,,
7518,2013-08-11 01:53:00,,,
7519,2013-08-11 02:53:00,,,
7520,2013-08-11 03:53:00,,,
7521,2013-08-11 04:53:00,,,
7522,2013-08-11 05:53:00,,,
7523,2013-08-11 06:53:00,,,
7524,2013-08-11 07:53:00,,,
7525,2013-08-11 08:53:00,,,
7526,2013-08-11 09:53:00,,,
7527,2013-08-11 10:53:00,,,
7528,2013-08-11 11:53:00,,,
7529,2013-08-11 12:53:00,,,
7530,2013-08-11 13:53:00,,,
7531,2013-08-11 14:53:00,,,
7532,2013-08-11 15:53:00,,,
7533,2013-08-11 16:53:00,,,
7534,2013-08-11 17:53:00,,,
7535,2013-08-11 18:53:00,,,
7536,2013-08-11 19:53:00,,,
7537,2013-08-11 20:53:00,,,
7538,2013-08-11 21:53:00,,,
7539,2013-08-11 22:53:00,,,
7540,2013-08-11 23:53:00,,,
7541,2013-08-11 23:59:00,85.0,30.07,29.73
7542,2013-08-12 00:53:00,,,
7543,2013-08-12 01:53:00,,,
7544,2013-08-12 02:53:00,,,
7545,2013-08-12 03:53:00,,,
7546,2013-08-12 04:53:00,,,
7547,2013-08-12 05:53:00,,,
7548,2013-08-12 06:53:00,,,
7549,2013-08-12 07:53:00,,,
7550,2013-08-12 08:45:00,,,
7551,2013-08-12 08:53:00,,,
7552,2013-08-12 09:06:00,,,
7553,2013-08-12 09:53:00,,,
7554,2013-08-12 10:53:00,,,
7555,2013-08-12 11:53:00,,,
7556,2013-08-12 12:37:00,,,
7557,2013-08-12 12:53:00,,,
7558,2013-08-12 12:55:00,,,
7559,2013-08-12 13:51:00,,,
7560,2013-08-12 13:53:00,,,
7561,2013-08-12 14:13:00,,,
7562,2013-08-12 14:53:00,,,
7563,2013-08-12 15:53:00,,,
7564,2013-08-12 16:53:00,,,
7565,2013-08-12 17:53:00,,,
7566,2013-08-12 18:53:00,,,
7567,2013-08-12 19:53:00,,,
7568,2013-08-12 20:53:00,,,
7569,2013-08-12 21:53:00,,,
7570,2013-08-12 22:53:00,,,
7571,2013-08-12 23:53:00,,,
7572,2013-08-12 23:59:00,85.0,30.04,29.68
7573,2013-08-13 00:53:00,,,
7574,2013-08-13 01:53:00,,,
7575,2013-08-13 02:53:00,,,
7576,2013-08-13 03:53:00,,,
7577,2013-08-13 04:53:00,,,
7578,2013-08-13 05:53:00,,,
7579,2013-08-13 06:53:00,,,
7580,2013-08-13 07:53:00,,,
7581,2013-08-13 08:53:00,,,
7582,2013-08-13 09:53:00,,,
7583,2013-08-13 10:38:00,,,
7584,2013-08-13 10:53:00,,,
7585,2013-08-13 11:20:00,,,
7586,2013-08-13 11:31:00,,,
7587,2013-08-13 11:42:00,,,
7588,2013-08-13 11:53:00,,,
7589,2013-08-13 12:41:00,,,
7590,2013-08-13 12:48:00,,,
7591,2013-08-13 12:50:00,,,
7592,2013-08-13 12:51:00,,,
7593,2013-08-13 12:53:00,,,
7594,2013-08-13 13:53:00,,,
7595,2013-08-13 14:53:00,,,
7596,2013-08-13 15:53:00,,,
7597,2013-08-13 16:24:00,,,
7598,2013-08-13 16:40:00,,,
7599,2013-08-13 16:51:00,,,
7600,2013-08-13 16:53:00,,,
7601,2013-08-13 17:04:00,,,
7602,2013-08-13 17:26:00,,,
7603,2013-08-13 17:53:00,,,
7604,2013-08-13 18:53:00,,,
7605,2013-08-13 19:08:00,,,
7606,2013-08-13 19:17:00,,,
7607,2013-08-13 19:33:00,,,
7608,2013-08-13 19:45:00,,,
7609,2013-08-13 19:51:00,,,
7610,2013-08-13 19:53:00,,,
7611,2013-08-13 20:53:00,,,
7612,2013-08-13 21:53:00,,,
7613,2013-08-13 22:18:00,,,
7614,2013-08-13 22:53:00,,,
7615,2013-08-13 23:14:00,,,
7616,2013-08-13 23:26:00,,,
7617,2013-08-13 23:51:00,,,
7618,2013-08-13 23:53:00,,,
7619,2013-08-13 23:59:00,83.0,29.97,29.61
7620,2013-08-14 00:51:00,,,
7621,2013-08-14 00:53:00,,,
7622,2013-08-14 01:49:00,,,
7623,2013-08-14 01:53:00,,,
7624,2013-08-14 02:33:00,,,
7625,2013-08-14 02:53:00,,,
7626,2013-08-14 03:21:00,,,
7627,2013-08-14 03:53:00,,,
7628,2013-08-14 04:32:00,,,
7629,2013-08-14 04:53:00,,,
7630,2013-08-14 05:36:00,,,
7631,2013-08-14 05:53:00,,,
7632,2013-08-14 06:53:00,,,
7633,2013-08-14 07:53:00,,,
7634,2013-08-14 07:59:00,,,
7635,2013-08-14 08:36:00,,,
7636,2013-08-14 08:53:00,,,
7637,2013-08-14 09:15:00,,,
7638,2013-08-14 09:19:00,,,
7639,2013-08-14 09:51:00,,,
7640,2013-08-14 09:53:00,,,
7641,2013-08-14 10:00:00,,,
7642,2013-08-14 10:07:00,,,
7643,2013-08-14 10:53:00,,,
7644,2013-08-14 11:38:00,,,
7645,2013-08-14 11:53:00,,,
7646,2013-08-14 12:10:00,,,
7647,2013-08-14 12:19:00,,,
7648,2013-08-14 12:53:00,,,
7649,2013-08-14 13:53:00,,,
7650,2013-08-14 14:51:00,,,
7651,2013-08-14 14:53:00,,,
7652,2013-08-14 15:53:00,,,
7653,2013-08-14 16:53:00,,,
7654,2013-08-14 17:53:00,,,
7655,2013-08-14 18:53:00,,,
7656,2013-08-14 19:53:00,,,
7657,2013-08-14 20:53:00,,,
7658,2013-08-14 21:53:00,,,
7659,2013-08-14 22:53:00,,,
7660,2013-08-14 23:53:00,,,
7661,2013-08-14 23:59:00,80.0,29.95,29.6
7662,2013-08-15 00:53:00,,,
7663,2013-08-15 01:53:00,,,
7664,2013-08-15 02:53:00,,,
7665,2013-08-15 03:53:00,,,
7666,2013-08-15 04:53:00,,,
7667,2013-08-15 05:53:00,,,
7668,2013-08-15 06:53:00,,,
7669,2013-08-15 07:53:00,,,
